typeCode,freqCode,refYear,refMonth,period,reporterDesc,flowDesc,partnerDesc,cmdCode,qtyUnitAbbr,qty,netWgt,primaryValue
C,M,2022,1,202201,India,Export,World,121190,kg,8782444.878,8782444.878,34793507.94
C,M,2022,1,202201,India,Export,Afghanistan,121190,kg,20000,20000,147502.585
C,M,2022,1,202201,India,Export,Algeria,121190,kg,1500,1500,6598.48
C,M,2022,1,202201,India,Export,Angola,121190,kg,10,10,41.734
C,M,2022,1,202201,India,Export,Argentina,121190,kg,23000,23000,29658.506
C,M,2022,1,202201,India,Export,Australia,121190,kg,55658,55658,347165.395
C,M,2022,1,202201,India,Export,Austria,121190,kg,80000,80000,388365.875
C,M,2022,1,202201,India,Export,Bahrain,121190,kg,1150,1150,5694.78
C,M,2022,1,202201,India,Export,Bangladesh,121190,kg,893773.086,893773.086,1342334.069
C,M,2022,1,202201,India,Export,Belgium,121190,kg,320880,320880,1545349.672
C,M,2022,1,202201,India,Export,Botswana,121190,kg,503,503,6363.982
C,M,2022,1,202201,India,Export,Brazil,121190,kg,6000,6000,29781.893
C,M,2022,1,202201,India,Export,Brunei Darussalam,121190,kg,14,14,129.513
C,M,2022,1,202201,India,Export,Myanmar,121190,kg,768,768,1415.639
C,M,2022,1,202201,India,Export,Canada,121190,kg,106420,106420,808481.664
C,M,2022,1,202201,India,Export,Sri Lanka,121190,kg,42051,42051,52099.216
C,M,2022,1,202201,India,Export,Chile,121190,kg,27500,27500,50588.988
C,M,2022,1,202201,India,Export,China,121190,kg,1022796,1022796,1425978.723
C,M,2022,1,202201,India,Export,Colombia,121190,kg,51000,51000,315309.581
C,M,2022,1,202201,India,Export,Congo,121190,kg,10,10,63.373
C,M,2022,1,202201,India,Export,Czechia,121190,kg,623,623,4774.477
C,M,2022,1,202201,India,Export,Estonia,121190,kg,500,500,44423.452
C,M,2022,1,202201,India,Export,Fiji,121190,kg,675,675,2819.122
C,M,2022,1,202201,India,Export,France,121190,kg,96447,96447,614858.303
C,M,2022,1,202201,India,Export,Germany,121190,kg,835050,835050,5095234.507
C,M,2022,1,202201,India,Export,Ghana,121190,kg,432,432,8047.726
C,M,2022,1,202201,India,Export,Greece,121190,kg,19444,19444,19393.739
C,M,2022,1,202201,India,Export,Guyana,121190,kg,1000,1000,1482.907
C,M,2022,1,202201,India,Export,"China, Hong Kong SAR",121190,kg,540,540,19020.205
C,M,2022,1,202201,India,Export,Hungary,121190,kg,3040,3040,17065.924
C,M,2022,1,202201,India,Export,Indonesia,121190,kg,171290,171290,419202.15
C,M,2022,1,202201,India,Export,Iran,121190,kg,129000,129000,296424.436
C,M,2022,1,202201,India,Export,Iraq,121190,kg,6325,6325,15581.768
C,M,2022,1,202201,India,Export,Ireland,121190,kg,46694,46694,337644.929
C,M,2022,1,202201,India,Export,Israel,121190,kg,1778,1778,12127.857
C,M,2022,1,202201,India,Export,Italy,121190,kg,144270,144270,729143.324
C,M,2022,1,202201,India,Export,Jamaica,121190,kg,2300,2300,3771.124
C,M,2022,1,202201,India,Export,Japan,121190,kg,291331,291331,651069.136
C,M,2022,1,202201,India,Export,Jordan,121190,kg,18000,18000,44623.779
C,M,2022,1,202201,India,Export,Kenya,121190,kg,4226,4226,13400.806
C,M,2022,1,202201,India,Export,Rep. of Korea,121190,kg,206337,206337,1417491.175
C,M,2022,1,202201,India,Export,Kuwait,121190,kg,3783,3783,43578.491
C,M,2022,1,202201,India,Export,Lao People's Dem. Rep.,121190,kg,5,5,116.551
C,M,2022,1,202201,India,Export,Latvia,121190,kg,14,14,275.533
C,M,2022,1,202201,India,Export,Liberia,121190,kg,20,20,227.016
C,M,2022,1,202201,India,Export,Libya,121190,kg,12000,12000,23919.145
C,M,2022,1,202201,India,Export,Lithuania,121190,kg,2900,2900,5160.517
C,M,2022,1,202201,India,Export,Malaysia,121190,kg,69668,69668,361095.319
C,M,2022,1,202201,India,Export,Maldives,121190,kg,970,970,8159.213
C,M,2022,1,202201,India,Export,Mali,121190,kg,52,52,501.542
C,M,2022,1,202201,India,Export,Mauritius,121190,kg,1331,1331,8067.982
C,M,2022,1,202201,India,Export,Mexico,121190,kg,123520,123520,372825.236
C,M,2022,1,202201,India,Export,"Other Asia, nes",121190,kg,67484,67484,297953.025
C,M,2022,1,202201,India,Export,Morocco,121190,kg,68400,68400,157170.159
C,M,2022,1,202201,India,Export,Oman,121190,kg,11145,11145,18075.067
C,M,2022,1,202201,India,Export,Nepal,121190,kg,43213.792,43213.792,30610.078
C,M,2022,1,202201,India,Export,Netherlands,121190,kg,16591,16591,124815.529
C,M,2022,1,202201,India,Export,Curaçao,121190,kg,2,2,28.704
C,M,2022,1,202201,India,Export,New Zealand,121190,kg,24009,24009,97673.6
C,M,2022,1,202201,India,Export,Nigeria,121190,kg,60,60,922.881
C,M,2022,1,202201,India,Export,Norway,121190,kg,346,346,10853.524
C,M,2022,1,202201,India,Export,Pakistan,121190,kg,19400,19400,172808.113
C,M,2022,1,202201,India,Export,Philippines,121190,kg,14690,14690,47676.54
C,M,2022,1,202201,India,Export,Poland,121190,kg,40500,40500,37569.668
C,M,2022,1,202201,India,Export,Portugal,121190,kg,6000,6000,10889.952
C,M,2022,1,202201,India,Export,Qatar,121190,kg,41185,41185,32550.497
C,M,2022,1,202201,India,Export,Romania,121190,kg,45,45,878.636
C,M,2022,1,202201,India,Export,Russian Federation,121190,kg,80059,80059,337419.229
C,M,2022,1,202201,India,Export,Saudi Arabia,121190,kg,105373,105373,127827.859
C,M,2022,1,202201,India,Export,Serbia,121190,kg,15100,15100,13093.828
C,M,2022,1,202201,India,Export,Singapore,121190,kg,25617,25617,105569.691
C,M,2022,1,202201,India,Export,Slovakia,121190,kg,31,31,1391.837
C,M,2022,1,202201,India,Export,Viet Nam,121190,kg,87720,87720,278040.215
C,M,2022,1,202201,India,Export,Slovenia,121190,kg,6500,6500,26094.411
C,M,2022,1,202201,India,Export,South Africa,121190,kg,4997,4997,15071.32
C,M,2022,1,202201,India,Export,Spain,121190,kg,103870,103870,503194.279
C,M,2022,1,202201,India,Export,Sweden,121190,kg,95160,95160,303624.581
C,M,2022,1,202201,India,Export,Switzerland,121190,kg,29226,29226,62918.609
C,M,2022,1,202201,India,Export,Thailand,121190,kg,106137,106137,582281.573
C,M,2022,1,202201,India,Export,Togo,121190,kg,5,5,24.836
C,M,2022,1,202201,India,Export,United Arab Emirates,121190,kg,525908,525908,775487.853
C,M,2022,1,202201,India,Export,Tunisia,121190,kg,400,400,4550.671
C,M,2022,1,202201,India,Export,Türkiye,121190,kg,105500,105500,232760.585
C,M,2022,1,202201,India,Export,Ukraine,121190,kg,34021,34021,50413.323
C,M,2022,1,202201,India,Export,Egypt,121190,kg,113031,113031,213023.575
C,M,2022,1,202201,India,Export,United Kingdom,121190,kg,107706,107706,863773.308
C,M,2022,1,202201,India,Export,United Rep. of Tanzania,121190,kg,10100,10100,14573.069
C,M,2022,1,202201,India,Export,USA,121190,kg,2025015,2025015,12144847.62
C,M,2022,1,202201,India,Export,Uruguay,121190,kg,300,300,1509.879
C,M,2022,1,202201,India,Export,Uzbekistan,121190,kg,1000,1000,1088.755
C,M,2022,2,202202,India,Export,World,121190,kg,10140343.61,10140343.61,38901724.61
C,M,2022,2,202202,India,Export,Afghanistan,121190,kg,3000,3000,7101.95
C,M,2022,2,202202,India,Export,Algeria,121190,kg,2000,2000,14310.188
C,M,2022,2,202202,India,Export,Angola,121190,kg,25,25,65.345
C,M,2022,2,202202,India,Export,Argentina,121190,kg,4400,4400,15897.027
C,M,2022,2,202202,India,Export,Australia,121190,kg,112351,112351,806067.114
C,M,2022,2,202202,India,Export,Austria,121190,kg,44000,44000,319183.172
C,M,2022,2,202202,India,Export,Bahrain,121190,kg,2766,2766,9592.841
C,M,2022,2,202202,India,Export,Bangladesh,121190,kg,1631950,1631950,1836267.377
C,M,2022,2,202202,India,Export,Belgium,121190,kg,128109,128109,517266.708
C,M,2022,2,202202,India,Export,Bhutan,121190,kg,220,220,2132.418
C,M,2022,2,202202,India,Export,Brazil,121190,kg,37350,37350,192067.906
C,M,2022,2,202202,India,Export,Brunei Darussalam,121190,kg,90,90,600.955
C,M,2022,2,202202,India,Export,Myanmar,121190,kg,58250,58250,32819.293
C,M,2022,2,202202,India,Export,Canada,121190,kg,24582,24582,154585.656
C,M,2022,2,202202,India,Export,Sri Lanka,121190,kg,35227,35227,37795.449
C,M,2022,2,202202,India,Export,Chile,121190,kg,20424,20424,68384.034
C,M,2022,2,202202,India,Export,China,121190,kg,1442210,1442210,1855748.744
C,M,2022,2,202202,India,Export,Colombia,121190,kg,30000,30000,187805.217
C,M,2022,2,202202,India,Export,Dem. Rep. of the Congo,121190,kg,2003,2003,2904.593
C,M,2022,2,202202,India,Export,Czechia,121190,kg,242,242,2267.959
C,M,2022,2,202202,India,Export,Denmark,121190,kg,15019,15019,99766.024
C,M,2022,2,202202,India,Export,Dominican Rep.,121190,kg,17000,17000,13797.288
C,M,2022,2,202202,India,Export,El Salvador,121190,kg,200,200,3465.312
C,M,2022,2,202202,India,Export,Equatorial Guinea,121190,kg,10,10,37.424
C,M,2022,2,202202,India,Export,Estonia,121190,kg,16000,16000,113577.852
C,M,2022,2,202202,India,Export,Finland,121190,kg,100,100,1131.967
C,M,2022,2,202202,India,Export,France,121190,kg,83821,83821,488559.622
C,M,2022,2,202202,India,Export,Georgia,121190,kg,500,500,3700.917
C,M,2022,2,202202,India,Export,Germany,121190,kg,777965,777965,4275569.217
C,M,2022,2,202202,India,Export,Ghana,121190,kg,42,42,433.494
C,M,2022,2,202202,India,Export,Greece,121190,kg,55,55,1003.476
C,M,2022,2,202202,India,Export,Guatemala,121190,kg,27000,27000,160345.182
C,M,2022,2,202202,India,Export,Guinea,121190,kg,2,2,1085.6
C,M,2022,2,202202,India,Export,Guyana,121190,kg,2000,2000,2763.347
C,M,2022,2,202202,India,Export,"China, Hong Kong SAR",121190,kg,3022,3022,8458.154
C,M,2022,2,202202,India,Export,Hungary,121190,kg,1027,1027,3985.035
C,M,2022,2,202202,India,Export,Indonesia,121190,kg,105500,105500,296533.192
C,M,2022,2,202202,India,Export,Iraq,121190,kg,27900,27900,59133.659
C,M,2022,2,202202,India,Export,Ireland,121190,kg,64814,64814,536140.35
C,M,2022,2,202202,India,Export,Israel,121190,kg,20810,20810,60792.227
C,M,2022,2,202202,India,Export,Italy,121190,kg,417872,417872,2765283.865
C,M,2022,2,202202,India,Export,Japan,121190,kg,130937,130937,248350.936
C,M,2022,2,202202,India,Export,Jordan,121190,kg,13030,13030,22872.711
C,M,2022,2,202202,India,Export,Kenya,121190,kg,3779,3779,18764.075
C,M,2022,2,202202,India,Export,Rep. of Korea,121190,kg,184000,184000,1345148.827
C,M,2022,2,202202,India,Export,Kuwait,121190,kg,11930,11930,214414.137
C,M,2022,2,202202,India,Export,Lebanon,121190,kg,4320,4320,6424.188
C,M,2022,2,202202,India,Export,Latvia,121190,kg,159,159,2108.468
C,M,2022,2,202202,India,Export,Libya,121190,kg,10000,10000,21219.714
C,M,2022,2,202202,India,Export,Madagascar,121190,kg,88,88,172.712
C,M,2022,2,202202,India,Export,Malaysia,121190,kg,49074,49074,215270.036
C,M,2022,2,202202,India,Export,Maldives,121190,kg,29,29,312.639
C,M,2022,2,202202,India,Export,Mauritius,121190,kg,2075,2075,9717.32
C,M,2022,2,202202,India,Export,Mexico,121190,kg,430680,430680,1019668.319
C,M,2022,2,202202,India,Export,"Other Asia, nes",121190,kg,108102,108102,196625.002
C,M,2022,2,202202,India,Export,Morocco,121190,kg,46332,46332,87876.196
C,M,2022,2,202202,India,Export,Mozambique,121190,kg,20,20,85.47
C,M,2022,2,202202,India,Export,Oman,121190,kg,1161,1161,3743.526
C,M,2022,2,202202,India,Export,Nepal,121190,kg,21088.985,21088.985,17887.465
C,M,2022,2,202202,India,Export,Netherlands,121190,kg,17649,17649,91189.787
C,M,2022,2,202202,India,Export,New Caledonia,121190,kg,8,8,197.222
C,M,2022,2,202202,India,Export,New Zealand,121190,kg,10586,10586,62333.952
C,M,2022,2,202202,India,Export,Nigeria,121190,kg,95,95,677.203
C,M,2022,2,202202,India,Export,Pakistan,121190,kg,57641,57641,354407.858
C,M,2022,2,202202,India,Export,Panama,121190,kg,800,800,8111.45
C,M,2022,2,202202,India,Export,Paraguay,121190,kg,11750,11750,8265.371
C,M,2022,2,202202,India,Export,Philippines,121190,kg,66236,66236,253771.369
C,M,2022,2,202202,India,Export,Poland,121190,kg,86357,86357,199367.105
C,M,2022,2,202202,India,Export,Qatar,121190,kg,10980,10980,45466.995
C,M,2022,2,202202,India,Export,Romania,121190,kg,2416,2416,37703.356
C,M,2022,2,202202,India,Export,Russian Federation,121190,kg,21025,21025,50603.309
C,M,2022,2,202202,India,Export,Saudi Arabia,121190,kg,62211,62211,240762.542
C,M,2022,2,202202,India,Export,Seychelles,121190,kg,10,10,129.171
C,M,2022,2,202202,India,Export,Singapore,121190,kg,7697,7697,62426.299
C,M,2022,2,202202,India,Export,Slovakia,121190,kg,2025,2025,10922.589
C,M,2022,2,202202,India,Export,Viet Nam,121190,kg,20822,20822,74565.566
C,M,2022,2,202202,India,Export,Slovenia,121190,kg,5495,5495,34474.289
C,M,2022,2,202202,India,Export,Somalia,121190,kg,1000,1000,2072.51
C,M,2022,2,202202,India,Export,South Africa,121190,kg,10163,10163,31953.705
C,M,2022,2,202202,India,Export,Spain,121190,kg,95834,95834,699443.808
C,M,2022,2,202202,India,Export,Sweden,121190,kg,35001,35001,234085.995
C,M,2022,2,202202,India,Export,Switzerland,121190,kg,119,119,713.707
C,M,2022,2,202202,India,Export,Thailand,121190,kg,72221.021,72221.021,402884.174
C,M,2022,2,202202,India,Export,Trinidad and Tobago,121190,kg,760,760,2464.288
C,M,2022,2,202202,India,Export,United Arab Emirates,121190,kg,484840,484840,872027.401
C,M,2022,2,202202,India,Export,Tunisia,121190,kg,100,100,289.569
C,M,2022,2,202202,India,Export,Türkiye,121190,kg,40750,40750,102067.129
C,M,2022,2,202202,India,Export,Uganda,121190,kg,25,25,74.755
C,M,2022,2,202202,India,Export,Ukraine,121190,kg,78640,78640,67360.22
C,M,2022,2,202202,India,Export,Egypt,121190,kg,1100,1100,6730.723
C,M,2022,2,202202,India,Export,United Kingdom,121190,kg,167712.599,167712.599,958318.838
C,M,2022,2,202202,India,Export,United Rep. of Tanzania,121190,kg,8325,8325,12406.192
C,M,2022,2,202202,India,Export,USA,121190,kg,2580487,2580487,15574030.43
C,M,2022,2,202202,India,Export,Uruguay,121190,kg,800,800,6356.31
C,M,2022,2,202202,India,Export,Yemen,121190,kg,2000,2000,3980.531
C,M,2022,3,202203,India,Export,World,121190,kg,10836089.41,10836089.41,39290534.12
C,M,2022,3,202203,India,Export,Afghanistan,121190,kg,63624,63624,436509.356
C,M,2022,3,202203,India,Export,Algeria,121190,kg,2000,2000,13270.793
C,M,2022,3,202203,India,Export,Angola,121190,kg,15,15,138.266
C,M,2022,3,202203,India,Export,Argentina,121190,kg,1400,1400,12286.919
C,M,2022,3,202203,India,Export,Australia,121190,kg,116822,116822,765715.748
C,M,2022,3,202203,India,Export,Austria,121190,kg,96100,96100,683330.882
C,M,2022,3,202203,India,Export,Bahrain,121190,kg,15367,15367,39370.197
C,M,2022,3,202203,India,Export,Bangladesh,121190,kg,1999317,1999317,2475032.479
C,M,2022,3,202203,India,Export,Belgium,121190,kg,50343,50343,260799.688
C,M,2022,3,202203,India,Export,Bhutan,121190,kg,1,1,6.243
C,M,2022,3,202203,India,Export,Brazil,121190,kg,16275,16275,72317.57
C,M,2022,3,202203,India,Export,Brunei Darussalam,121190,kg,570,570,2543.58
C,M,2022,3,202203,India,Export,Bulgaria,121190,kg,355,355,1279.2
C,M,2022,3,202203,India,Export,Myanmar,121190,kg,12500,12500,6573.956
C,M,2022,3,202203,India,Export,Cambodia,121190,kg,42,42,857.203
C,M,2022,3,202203,India,Export,Cameroon,121190,kg,100,100,591.78
C,M,2022,3,202203,India,Export,Canada,121190,kg,159726,159726,1054222.916
C,M,2022,3,202203,India,Export,Sri Lanka,121190,kg,172734,172734,508119.413
C,M,2022,3,202203,India,Export,Chile,121190,kg,4500,4500,28170.871
C,M,2022,3,202203,India,Export,China,121190,kg,1608900,1608900,2821539.41
C,M,2022,3,202203,India,Export,Colombia,121190,kg,5000,5000,29982.162
C,M,2022,3,202203,India,Export,Dem. Rep. of the Congo,121190,kg,10,10,140.968
C,M,2022,3,202203,India,Export,Croatia,121190,kg,10855,10855,15979.185
C,M,2022,3,202203,India,Export,Czechia,121190,kg,68,68,1512.384
C,M,2022,3,202203,India,Export,Denmark,121190,kg,20250,20250,169419.182
C,M,2022,3,202203,India,Export,Fiji,121190,kg,1115,1115,4430.024
C,M,2022,3,202203,India,Export,Finland,121190,kg,51000,51000,357426.433
C,M,2022,3,202203,India,Export,France,121190,kg,252163,252163,1143277.692
C,M,2022,3,202203,India,Export,Djibouti,121190,kg,26000,26000,63896.411
C,M,2022,3,202203,India,Export,Germany,121190,kg,738494,738494,4715511.085
C,M,2022,3,202203,India,Export,Ghana,121190,kg,118,118,1450.951
C,M,2022,3,202203,India,Export,Greece,121190,kg,5900,5900,34208.343
C,M,2022,3,202203,India,Export,Guatemala,121190,kg,2400,2400,22680.967
C,M,2022,3,202203,India,Export,"China, Hong Kong SAR",121190,kg,3597.409,3597.409,9450.557
C,M,2022,3,202203,India,Export,Hungary,121190,kg,20186,20186,121247.446
C,M,2022,3,202203,India,Export,Indonesia,121190,kg,107025,107025,289474.228
C,M,2022,3,202203,India,Export,Iran,121190,kg,151315,151315,187284.432
C,M,2022,3,202203,India,Export,Iraq,121190,kg,37850,37850,46200.368
C,M,2022,3,202203,India,Export,Ireland,121190,kg,33960,33960,311679.921
C,M,2022,3,202203,India,Export,Israel,121190,kg,5800,5800,51690.81
C,M,2022,3,202203,India,Export,Italy,121190,kg,275417,275417,1726826.833
C,M,2022,3,202203,India,Export,Japan,121190,kg,27105,27105,146964.33
C,M,2022,3,202203,India,Export,Jordan,121190,kg,154,154,1958.567
C,M,2022,3,202203,India,Export,Kenya,121190,kg,520,520,1304.763
C,M,2022,3,202203,India,Export,Rep. of Korea,121190,kg,87278,87278,531193.772
C,M,2022,3,202203,India,Export,Kuwait,121190,kg,12941,12941,102271.599
C,M,2022,3,202203,India,Export,Lebanon,121190,kg,10700,10700,13249.349
C,M,2022,3,202203,India,Export,Latvia,121190,kg,18015,18015,44699.643
C,M,2022,3,202203,India,Export,Libya,121190,kg,21000,21000,47263.684
C,M,2022,3,202203,India,Export,Lithuania,121190,kg,18,18,337.31
C,M,2022,3,202203,India,Export,Madagascar,121190,kg,44,44,317.846
C,M,2022,3,202203,India,Export,Malaysia,121190,kg,115575,115575,594913.83
C,M,2022,3,202203,India,Export,Maldives,121190,kg,135,135,646.499
C,M,2022,3,202203,India,Export,Mauritius,121190,kg,810,810,1081.626
C,M,2022,3,202203,India,Export,Mexico,121190,kg,603164,603164,840339.674
C,M,2022,3,202203,India,Export,"Other Asia, nes",121190,kg,116251,116251,238717.833
C,M,2022,3,202203,India,Export,Montserrat,121190,kg,4,4,137.623
C,M,2022,3,202203,India,Export,Morocco,121190,kg,44063,44063,60399.963
C,M,2022,3,202203,India,Export,Mozambique,121190,kg,25,25,117.7
C,M,2022,3,202203,India,Export,Oman,121190,kg,2949,2949,28334.043
C,M,2022,3,202203,India,Export,Nepal,121190,kg,42274,42274,66447.179
C,M,2022,3,202203,India,Export,Netherlands,121190,kg,10626,10626,78723.33
C,M,2022,3,202203,India,Export,New Zealand,121190,kg,3697,3697,25411.879
C,M,2022,3,202203,India,Export,Nigeria,121190,kg,11322,11322,26664.192
C,M,2022,3,202203,India,Export,Norway,121190,kg,25,25,1179.626
C,M,2022,3,202203,India,Export,Pakistan,121190,kg,58468,58468,467749.065
C,M,2022,3,202203,India,Export,Panama,121190,kg,20,20,114.028
C,M,2022,3,202203,India,Export,Papua New Guinea,121190,kg,3,3,19.175
C,M,2022,3,202203,India,Export,Philippines,121190,kg,96063,96063,146993.932
C,M,2022,3,202203,India,Export,Poland,121190,kg,56421,56421,152994.745
C,M,2022,3,202203,India,Export,Portugal,121190,kg,120,120,1518.588
C,M,2022,3,202203,India,Export,Qatar,121190,kg,13362,13362,53413.872
C,M,2022,3,202203,India,Export,Romania,121190,kg,205,205,3536.229
C,M,2022,3,202203,India,Export,Russian Federation,121190,kg,50,50,578.074
C,M,2022,3,202203,India,Export,Saint Lucia,121190,kg,10,10,162.517
C,M,2022,3,202203,India,Export,Saudi Arabia,121190,kg,15742,15742,110850.644
C,M,2022,3,202203,India,Export,Serbia,121190,kg,250,250,2211.805
C,M,2022,3,202203,India,Export,Seychelles,121190,kg,172,172,911.187
C,M,2022,3,202203,India,Export,Singapore,121190,kg,12196,12196,64383.699
C,M,2022,3,202203,India,Export,Viet Nam,121190,kg,140200,140200,142028.315
C,M,2022,3,202203,India,Export,South Africa,121190,kg,30106,30106,102577.85
C,M,2022,3,202203,India,Export,Spain,121190,kg,40000,40000,143072.705
C,M,2022,3,202203,India,Export,Sudan,121190,kg,28950,28950,79638.557
C,M,2022,3,202203,India,Export,Sweden,121190,kg,84065,84065,395033.08
C,M,2022,3,202203,India,Export,Switzerland,121190,kg,80,80,542.636
C,M,2022,3,202203,India,Export,Thailand,121190,kg,113517,113517,482652.107
